stn,idx,rcp,hor,stat,centile,val
enacts,hot_spell_total_length,rcp26,1991-2020,mean,-1,3.806725
enacts,hot_spell_total_length,rcp26,1991-2020,mean,-1,3.806725
enacts,hot_spell_total_length,rcp26,2021-2050,mean,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,mean,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,min,-1,0.0
enacts,hot_spell_total_length,rcp26,2021-2050,min,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,min,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,max,-1,11.222222
enacts,hot_spell_total_length,rcp26,2021-2050,max,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,max,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,1,0.276889
enacts,hot_spell_total_length,rcp26,2021-2050,centile,1,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,10,1.356667
enacts,hot_spell_total_length,rcp26,2021-2050,centile,10,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,10,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,50,3.205556
enacts,hot_spell_total_length,rcp26,2021-2050,centile,50,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,50,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,90,7.072222
enacts,hot_spell_total_length,rcp26,2021-2050,centile,90,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,90,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,99,10.973333
enacts,hot_spell_total_length,rcp26,2021-2050,centile,99,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,99,
enacts,hot_spell_total_length,rcp26,1991-2020,mean,-1,3.806725
enacts,hot_spell_total_length,rcp26,2021-2050,mean,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,mean,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,min,-1,0.0
enacts,hot_spell_total_length,rcp26,2021-2050,min,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,min,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,max,-1,11.222222
enacts,hot_spell_total_length,rcp26,2021-2050,max,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,max,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,1,0.276889
enacts,hot_spell_total_length,rcp26,2021-2050,centile,1,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,10,1.356667
enacts,hot_spell_total_length,rcp26,2021-2050,centile,10,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,10,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,50,3.205556
enacts,hot_spell_total_length,rcp26,2021-2050,centile,50,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,50,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,90,7.072222
enacts,hot_spell_total_length,rcp26,2021-2050,centile,90,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,90,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,99,10.973333
enacts,hot_spell_total_length,rcp26,2021-2050,centile,99,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,99,
enacts,hot_spell_total_length,rcp26,1991-2020,mean,-1,3.806725
enacts,hot_spell_total_length,rcp26,2021-2050,mean,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,mean,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,min,-1,0.0
enacts,hot_spell_total_length,rcp26,2021-2050,min,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,min,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,max,-1,11.222222
enacts,hot_spell_total_length,rcp26,2021-2050,max,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,max,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,1,0.276889
enacts,hot_spell_total_length,rcp26,2021-2050,centile,1,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,10,1.356667
enacts,hot_spell_total_length,rcp26,2021-2050,centile,10,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,10,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,50,3.205556
enacts,hot_spell_total_length,rcp26,2021-2050,centile,50,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,50,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,90,7.072222
enacts,hot_spell_total_length,rcp26,2021-2050,centile,90,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,90,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,99,10.973333
enacts,hot_spell_total_length,rcp26,2021-2050,centile,99,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,99,
enacts,hot_spell_total_length,rcp26,1991-2020,mean,-1,3.806725
enacts,hot_spell_total_length,rcp26,2021-2050,mean,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,mean,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,min,-1,0.0
enacts,hot_spell_total_length,rcp26,2021-2050,min,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,min,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,max,-1,11.222222
enacts,hot_spell_total_length,rcp26,2021-2050,max,-1,
enacts,hot_spell_total_length,rcp26,2051-2080,max,-1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,1,0.276889
enacts,hot_spell_total_length,rcp26,2021-2050,centile,1,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,1,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,10,1.356667
enacts,hot_spell_total_length,rcp26,2021-2050,centile,10,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,10,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,50,3.205556
enacts,hot_spell_total_length,rcp26,2021-2050,centile,50,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,50,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,90,7.072222
enacts,hot_spell_total_length,rcp26,2021-2050,centile,90,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,90,
enacts,hot_spell_total_length,rcp26,1991-2020,centile,99,10.973333
enacts,hot_spell_total_length,rcp26,2021-2050,centile,99,
enacts,hot_spell_total_length,rcp26,2051-2080,centile,99,
